Name,Team,Salary
Ryan Reid,Oklahoma City Thunder,"$475,000"
Cory Higgins,Charlotte Bobcats,"$473,604"
Shelvin Mack,Washington Wizards,"$473,604"
Josh Harrellson,New York Knicks,"$473,604"
Lavoy Allen,Philadelphia 76ers,"$473,604"
Chris Wright,Golden State Warriors,"$473,604"
Sherron Collins,Charlotte Hornets,"$473,604"
Pooh Jeter,Sacramento Kings,"$473,604"
Terrel Harris,Miami Heat,"$473,604"
Charles Jenkins,Golden State Warriors,"$473,604"
Justin Harper,Orlando Magic,"$473,604"
E'Twaun Moore,Boston Celtics,"$473,604"
Stanley Robinson,null Unknown,"$473,604"
Mychel Thompson,Cleveland Cavaliers,"$473,604"
Dennis Horner,New Jersey Nets,"$473,604"
Jordan Williams,New Jersey Nets,"$473,604"
Brian Zoubek,null Unknown,"$473,604"
Greg Smith,Houston Rockets,"$473,604"
Jon Leuer,Milwaukee Bucks,"$473,604"
Tiny Gallon,null Unknown,"$473,604"
Patrick Beverley,Milwaukee Bucks,"$473,604"
DeAndre Liggins,Orlando Magic,"$473,604"
Andrew Goudelock,Los Angeles Lakers,"$473,604"
Matt Janning,Denver Nuggets,"$473,604"
Ivan Johnson,Atlanta Hawks,"$473,604"
Julyan Stone,Denver Nuggets,"$473,604"
Tyshawn Taylor,New Orleans Pelicans,"$473,604"
Darius Morris,Los Angeles Lakers,"$473,604"
Vernon Macklin,Detroit Pistons,"$473,604"
Jerome Jordan,New York Knicks,"$473,604"
Carldell Johnson,New Orleans Hornets,"$473,604"
Trey Gilder,Utah Jazz,"$457,588"
Marcus Landry,Milwaukee Bucks,"$457,588"
Deron Washington,null Unknown,"$457,588"
Kyrylo Fesenko,Indiana Pacers,"$435,000"
Joel Przybilla,Portland Trail Blazers,"$420,304"
Gerald Green,New Jersey Nets,"$413,413"
Peja Stojakovic,Dallas Mavericks,"$402,065"
Walker Russell Jr.,Detroit Pistons,"$374,300"
Ronny Turiaf,Miami Heat,"$319,128"
Lance Thomas,New Orleans Hornets,"$305,551"
Kelenna Azubuike,Dallas Mavericks,"$280,192"
Gilbert Arenas,Memphis Grizzlies,"$261,829"
Terrence Williams,Sacramento Kings,"$254,938"
Manny Harris,Cleveland Cavaliers,"$252,016"
Ryan Hollins,Boston Celtics,"$248,048"
Boris Diaw,San Antonio Spurs,"$241,158"
Bobby Simmons,LA Clippers,"$234,268"
Mustafa Shakur,Oklahoma City Thunder,"$226,162"
Earl Boykins,Houston Rockets,"$220,487"
Mike James,Chicago Bulls,"$220,487"
Alan Anderson,Toronto Raptors,"$213,597"
Patty Mills,San Antonio Spurs,"$213,517"
Al Thornton,Golden State Warriors,"$211,084"
Travis Diener,Portland Trail Blazers,"$208,802"
Leon Powe,Memphis Grizzlies,"$201,033"
Cartier Martin,Washington Wizards,"$199,816"
Carlos Arroyo,Boston Celtics,"$196,007"
Ben Uzoh,Toronto Raptors,"$190,548"
Donald Sloan,Cleveland Cavaliers,"$160,414"
Courtney Fortson,Houston Rockets,"$156,595"
James Singleton,Washington Wizards,"$151,585"
Mickell Gladness,Golden State Warriors,"$137,498"
Blake Ahearn,Utah Jazz,"$117,134"
Armon Johnson,New Jersey Nets,"$104,494"
Jamario Moon,Charlotte Bobcats,"$96,017"
Garrett Temple,Toronto Raptors,"$80,703"
Morris Almond,Washington Wizards,"$75,793"
Mikki Moore,Golden State Warriors,"$75,793"
Dan Gadzuric,New York Knicks,"$69,393"
Jerome Dyson,New Orleans Hornets,"$64,930"
Diamon Simpson,Houston Rockets,"$57,291"
Darryl Watkins,New Orleans Hornets,"$55,321"
Sean Williams,Boston Celtics,"$49,966"
Lester Hudson,Memphis Grizzlies,"$48,232"
Cedric Jackson,Cleveland Cavaliers,"$40,375"
Jeff Foote,New Orleans Hornets,"$38,194"
Othyus Jeffers,Minnesota Timberwolves,"$35,868"
D.J. Kennedy,Cleveland Cavaliers,"$22,916"
Larry Owens,New Jersey Nets,"$22,287"
Mario West,Brooklyn Nets,"$20,103"
Xavier Silas,Philadelphia 76ers,"$11,458"
