Name,Team,Salary
Pape Sy,Atlanta Hawks,"$788,872"
Magnum Rolle,null Unknown,"$788,872"
Jermaine Taylor,Cleveland Cavaliers,"$780,871"
Josh Howard,Minnesota Timberwolves,"$773,976"
Shaun Livingston,Cleveland Cavaliers,"$773,976"
Yi Jianlian,Los Angeles Lakers,"$771,706"
Cory Higgins,Charlotte Bobcats,"$762,195"
D.J. Kennedy,Memphis Grizzlies,"$762,195"
Travis Leslie,Utah Jazz,"$762,195"
Brian Butch,Utah Jazz,"$762,195"
Hamady Ndiaye,Sacramento Kings,"$762,195"
Isaiah Thomas,Sacramento Kings,"$762,195"
Jerome Dyson,Phoenix Suns,"$762,195"
Garret Siler,Phoenix Suns,"$762,195"
Taylor Griffin,Phoenix Suns,"$762,195"
Charles Jenkins,Philadelphia 76ers,"$762,195"
Justin Harper,Philadelphia 76ers,"$762,195"
Mickell Gladness,Orlando Magic,"$762,195"
Mychel Thompson,New York Knicks,"$762,195"
Lance Thomas,New Orleans Hornets,"$762,195"
Jordan Williams,Bilbao Basket,"$762,195"
Greg Smith,Houston Rockets,"$762,195"
Jon Leuer,Memphis Grizzlies,"$762,195"
Darington Hobson,Milwaukee Bucks,"$762,195"
Kenny Hasbrouck,null Unknown,"$762,195"
Derrick Caracter,Flamengo Flamengo,"$762,195"
Trey Thompkins,LA Clippers,"$762,195"
Courtney Fortson,Houston Rockets,"$762,195"
Jeremy Tyler,Atlanta Hawks,"$762,195"
Diamon Simpson,Houston Rockets,"$762,195"
Xavier Silas,Denver Nuggets,"$762,195"
Josh Selby,Memphis Grizzlies,"$762,195"
Semih Erden,Fenerbahce Ulker Fenerbahce Ulker,"$762,195"
Julyan Stone,Denver Nuggets,"$762,195"
Jerome Jordan,New Orleans Pelicans,"$762,195"
Curtis Jerrells,null Unknown,"$762,195"
Dontell Jefferson,Charlotte Hornets,"$736,420"
Mike Taylor,LA Clippers,"$736,420"
Joe Crawford,New York Knicks,"$736,420"
Sun Yue,Los Angeles Lakers,"$736,420"
Walter Sharpe,Detroit Pistons,"$736,420"
DeMarcus Nelson,Chicago Bulls,"$736,420"
Ime Udoka,Brooklyn Nets,"$708,640"
Mickael Pietrus,Toronto Raptors,"$698,589"
Mike Wilks,Oklahoma City Thunder,"$679,821"
Brian Skinner,Memphis Grizzlies,"$668,434"
Quincy Acy,Toronto Raptors,"$665,000"
Allen Iverson,Philadelphia 76ers,"$650,686"
Acie Law,Golden State Warriors,"$633,253"
Jae Crowder,Dallas Mavericks,"$600,491"
Chris Douglas-Roberts,Dallas Mavericks,"$582,995"
Will Barton,Portland Trail Blazers,"$550,000"
Orlando Johnson,Indiana Pacers,"$550,000"
Lazar Hayward,Minnesota Timberwolves,"$542,788"
James Anderson,Houston Rockets,"$532,737"
Jason Williams,Orlando Magic,"$524,964"
Daequan Cook,Chicago Bulls,"$512,633"
Mike James,Dallas Mavericks,"$502,581"
Glen Rice Jr.,Washington Wizards,"$490,180"
Erik Jay Murphy,Boston Celtics,"$490,180"
Ryan Reid,Oklahoma City Thunder,"$475,000"
Brian Roberts,New Orleans Hornets,"$473,604"
Josh Akognon,Dallas Mavericks,"$473,604"
Steven Gray,Washington Wizards,"$473,604"
Darius Miller,New Orleans Hornets,"$473,604"
Chris Wright,Oklahoma City Thunder,"$473,604"
Sherron Collins,Charlotte Hornets,"$473,604"
Kent Bazemore,Golden State Warriors,"$473,604"
Hollis Thompson,Sacramento Kings,"$473,604"
Pooh Jeter,Sacramento Kings,"$473,604"
Diante Garrett,Phoenix Suns,"$473,604"
Luke Zeller,Phoenix Suns,"$473,604"
Devin Searcy,Philadelphia 76ers,"$473,604"
Mike Scott,Atlanta Hawks,"$473,604"
Kevin Murphy,Utah Jazz,"$473,604"
Stanley Robinson,null Unknown,"$473,604"
John Shurna,New York Knicks,"$473,604"
Oscar Bellfield,New York Knicks,"$473,604"
Chris Smith,New York Knicks,"$473,604"
Carleton Scott,Brooklyn Nets,"$473,604"
Dennis Horner,Brooklyn Nets,"$473,604"
Stephen Dennis,Brooklyn Nets,"$473,604"
Brian Zoubek,null Unknown,"$473,604"
James Mays,Brooklyn Nets,"$473,604"
Darius Johnson-Odom,Los Angeles Lakers,"$473,604"
Micheal Eric,Milwaukee Bucks,"$473,604"
Khris Middleton,Detroit Pistons,"$473,604"
Tiny Gallon,null Unknown,"$473,604"
Robert Dozier,Miami Heat,"$473,604"
Greg Somogyi,Los Angeles Lakers,"$473,604"
Reeves Nelson,Los Angeles Lakers,"$473,604"
DeQuan Jones,Orlando Magic,"$473,604"
Luke Nevill,Indiana Pacers,"$473,604"
Pablo Prigioni,New York Knicks,"$473,604"
Matt Janning,Denver Nuggets,"$473,604"
Tu Holloway,null Unknown,"$473,604"
Bernard James,Dallas Mavericks,"$473,604"
Dionte Christmas,Philadelphia 76ers,"$473,604"
Ben Hansbrough,Indiana Pacers,"$473,604"
Tornike Shengelia,Brooklyn Nets,"$473,604"
Kim English,Detroit Pistons,"$473,604"
Chris Copeland,New York Knicks,"$473,604"
Tyshawn Taylor,Brooklyn Nets,"$473,604"
Vernon Macklin,New Orleans Pelicans,"$473,604"
Jamar Smith,Boston Celtics,"$473,604"
Ismail Muhammad,Atlanta Hawks,"$473,604"
Carldell Johnson,Atlanta Hawks,"$473,604"
Marcus Landry,Milwaukee Bucks,"$457,588"
Deron Washington,null Unknown,"$457,588"
Sam Young,Indiana Pacers,"$402,065"
Peja Stojakovic,Dallas Mavericks,"$402,065"
Kevin Jones,Cleveland Cavaliers,"$390,027"
Walker Russell Jr.,Oklahoma City Thunder,"$374,300"
Mickael Gelabale,Minnesota Timberwolves,"$346,781"
Chris Johnson,Minnesota Timberwolves,"$346,781"
Patrick Beverley,Houston Rockets,"$281,376"
Jeremy Pargo,Philadelphia 76ers,"$264,527"
Gilbert Arenas,Memphis Grizzlies,"$261,829"
Derek Fisher,Oklahoma City Thunder,"$261,343"
Manny Harris,Dallas Mavericks,"$252,016"
Terrence Williams,Boston Celtics,"$244,710"
Aron Baynes,San Antonio Spurs,"$239,588"
Bobby Simmons,LA Clippers,"$234,268"
Mustafa Shakur,Oklahoma City Thunder,"$226,162"
Earl Boykins,Houston Rockets,"$220,487"
Al Thornton,Golden State Warriors,"$211,084"
Travis Diener,Portland Trail Blazers,"$208,802"
Leon Powe,Memphis Grizzlies,"$201,033"
Ben Uzoh,Denver Nuggets,"$190,548"
Lou Amundson,New Orleans Hornets,"$185,955"
Kenyon Martin,New York Knicks,"$170,878"
Chris Quinn,Cleveland Cavaliers,"$169,340"
Shavlik Randolph,Boston Celtics,"$163,500"
D.J. White,Boston Celtics,"$156,234"
James Singleton,Washington Wizards,"$151,585"
Tim Ohlbrecht,Houston Rockets,"$144,867"
Juwan Howard,Miami Heat,"$135,697"
Armon Johnson,Brooklyn Nets,"$104,494"
Shelvin Mack,Atlanta Hawks,"$103,121"
Terrel Harris,New Orleans Hornets,"$94,154"
Morris Almond,Washington Wizards,"$75,793"
Mikki Moore,Golden State Warriors,"$75,793"
Keyon Dooling,Memphis Grizzlies,"$75,387"
DaJuan Summers,LA Clippers,"$72,892"
Damion James,Brooklyn Nets,"$68,902"
Dominic McGuire,Indiana Pacers,"$68,902"
Josh Harrellson,Miami Heat,"$61,467"
Donald Sloan,New Orleans Hornets,"$61,467"
Chris Johnson,Memphis Grizzlies,"$55,718"
Lester Hudson,LA Clippers,"$48,232"
Justin Holiday,Philadelphia 76ers,"$47,360"
Jerel McNeal,Utah Jazz,"$44,835"
Cedric Jackson,Cleveland Cavaliers,"$40,375"
Jeff Foote,New Orleans Pelicans,"$38,194"
Othyus Jeffers,Minnesota Timberwolves,"$35,868"
Henry Sims,New Orleans Hornets,"$27,859"
Kris Joseph,Brooklyn Nets,"$27,859"
Chris Wright,Dallas Mavericks,"$27,859"
Larry Owens,Brooklyn Nets,"$22,287"
Mario West,Brooklyn Nets,"$20,103"
