Name,Team,Salary
Goran Dragic,Milwaukee Bucks,"$390,433"
Sandro Mamukelashvili,San Antonio Spurs,"$357,717"
Patrick Beverley,Chicago Bulls,"$357,717"
Carlik Jones,Chicago Bulls,"$357,717"
DaQuan Jeffries,New York Knicks,"$300,000"
Meyers Leonard,Milwaukee Bucks,"$284,911"
D.J. Augustin,Houston Rockets,"$189,940"
Xavier Cooks,Washington Wizards,"$140,384"
Nate Williams,Portland Trail Blazers,"$52,644"
Kobi Simmons,Charlotte Hornets,"$32,795"
Justin Champagnie,Boston Celtics,"$28,241"
David Duke Jr.,Brooklyn Nets,"$28,241"
Moses Brown,Brooklyn Nets,"$19,186"
Shaquille Harrison,Portland Trail Blazers,"$12,260"
Willie Cauley-Stein,Houston Rockets,"$10,552"
Tristan Thompson,Cleveland Cavaliers,"$10,552"
Xavier Sneed,Charlotte Hornets,"$8,558"
