Name,Team,Salary
Derrick Jones Jr.,Phoenix Suns,"$543,471"
Ben Bentil,Dallas Mavericks,"$543,471"
Jameel Warney,Dallas Mavericks,"$543,471"
Keith Hornsby,Dallas Mavericks,"$543,471"
Sheldon Mac,Washington Wizards,"$543,471"
Diamond Stone,LA Clippers,"$543,471"
D'Vauntes Smith-Rivera,Chicago Bulls,"$543,471"
Alex Caruso,Chicago Bulls,"$543,471"
Thomas Walkup,Chicago Bulls,"$543,471"
J.J. Avila,Chicago Bulls,"$543,471"
Julyan Stone,Chicago Bulls,"$543,471"
Quincy Ford,New Orleans Pelicans,"$543,471"
Jonathan Holmes,Boston Celtics,"$543,471"
Nicolas Brussino,Dallas Mavericks,"$543,471"
Cat Barber,Atlanta Hawks,"$543,471"
Jonathan Gibson,Dallas Mavericks,"$469,943"
Toney Douglas,Memphis Grizzlies,"$379,159"
Ryan Kelly,Atlanta Hawks,"$286,785"
Ronnie Price,Phoenix Suns,"$276,828"
Deron Williams,Cleveland Cavaliers,"$259,526"
Isaiah Taylor,Houston Rockets,"$255,000"
Jose Calderon,Atlanta Hawks,"$247,991"
Lamar Patterson,Atlanta Hawks,"$246,956"
Andrew Bogut,Cleveland Cavaliers,"$242,224"
Matt Barnes,Golden State Warriors,"$242,224"
Yogi Ferrell,Dallas Mavericks,"$207,798"
Larry Sanders,Cleveland Cavaliers,"$207,722"
Jordan Crawford,New Orleans Pelicans,"$173,099"
Johnny O'Bryant III,Charlotte Hornets,"$161,483"
Chasson Randle,Philadelphia 76ers,"$143,860"
Omri Casspi,Minnesota Timberwolves,"$138,414"
Ray McCallum,Charlotte Hornets,"$121,112"
Hollis Thompson,New Orleans Pelicans,"$115,344"
Derrick Williams,Cleveland Cavaliers,"$115,344"
Manny Harris,Dallas Mavericks,"$115,344"
Wayne Selden,New Orleans Pelicans,"$83,119"
Troy Williams,Houston Rockets,"$76,725"
Archie Goodwin,Brooklyn Nets,"$75,000"
David Nwaba,Los Angeles Lakers,"$73,528"
Mike Tobey,Charlotte Hornets,"$67,135"
Justin Harper,Philadelphia 76ers,"$57,672"
Alonzo Gee,Denver Nuggets,"$57,672"
Jarell Eddie,Phoenix Suns,"$57,672"
Jarrett Jack,New Orleans Pelicans,"$57,672"
Jarrod Uthoff,Dallas Mavericks,"$47,953"
Alex Poythress,Philadelphia 76ers,"$35,166"
Gary Payton II,Milwaukee Bucks,"$35,116"
Patricio Garino,Orlando Magic,"$31,969"
Pierre Jackson,Dallas Mavericks,"$31,969"
Elijah Millsap,Phoenix Suns,"$23,069"
Quinn Cook,Dallas Mavericks,"$15,984"
Axel Toupane,New Orleans Pelicans,"$15,435"
Dahntay Jones,Cleveland Cavaliers,"$5,767"
