Name,Team,Salary
Deividas Sirvydis,Detroit Pistons,"$898,310"
Sam Merrill,Milwaukee Bucks,"$898,310"
Max Strus,Miami Heat,"$898,310"
Isaiah Briscoe,Orlando Magic,"$838,464"
Andre Drummond,Los Angeles Lakers,"$794,536"
Blake Griffin,Brooklyn Nets,"$776,983"
Oshae Brissett,Indiana Pacers,"$757,453"
Ersan Ilyasova,Utah Jazz,"$754,783"
Chimezie Metu,Sacramento Kings,"$700,000"
Timothe Luwawu-Cabarrot,Brooklyn Nets,"$654,469"
Lamar Stevens,Cleveland Cavaliers,"$652,366"
Paul Reed,Philadelphia 76ers,"$609,128"
Jeff Teague,Milwaukee Bucks,"$510,589"
Norvel Pelle,New York Knicks,"$500,000"
Dewayne Dedmon,Miami Heat,"$432,890"
Nemanja Bjelica,Miami Heat,"$432,890"
Jabari Parker,Boston Celtics,"$430,729"
Alize Johnson,Brooklyn Nets,"$399,591"
Tyler Cook,Brooklyn Nets,"$396,081"
Dion Waiters,Los Angeles Lakers,"$375,385"
Juan Toscano-Anderson,Golden State Warriors,"$358,295"
Yuta Watanabe,Toronto Raptors,"$321,893"
Anthony Tolliver,Philadelphia 76ers,"$263,501"
Tim Frazier,Memphis Grizzlies,"$255,294"
Khyri Thomas,Houston Rockets,"$250,000"
Damian Jones,Sacramento Kings,"$237,965"
DeMarcus Cousins,LA Clippers,"$233,095"
Moritz Wagner,Orlando Magic,"$221,995"
Yogi Ferrell,LA Clippers,"$214,169"
Rondae Hollis Jefferson,Portland Trail Blazers,"$210,895"
Jimmer Fredette,Phoenix Suns,"$208,509"
Austin Rivers,Denver Nuggets,"$188,696"
Devonte' Graham,Charlotte Hornets,"$163,861"
Mamadi Diakite,Milwaukee Bucks,"$160,173"
Mfiondu Kabengele,Cleveland Cavaliers,"$154,433"
Naji Marshall,New Orleans Pelicans,"$120,000"
Freddie Gillespie,Toronto Raptors,"$116,903"
Ignas Brazdeikis,Orlando Magic,"$49,510"
Mike James,Brooklyn Nets,"$39,608"
Elijah Bryant,Milwaukee Bucks,"$24,611"
Caleb Homesley,Washington Wizards,"$20,000"
Charlie Brown Jr.,Oklahoma City Thunder,"$19,804"
Omer Yurtseven,Utah Jazz,"$18,458"
Gary Payton II,Golden State Warriors,"$11,898"
