Name,Team,Salary
Cameron Oliver,Atlanta Hawks,"$815,615"
Jordan Mathews,Atlanta Hawks,"$815,615"
Tyler Cavanaugh,Atlanta Hawks,"$679,919"
Emeka Okafor,New Orleans Pelicans,"$592,030"
DeAndre Liggins,New Orleans Pelicans,"$588,120"
Rasheed Sulaimon,Charlotte Hornets,"$543,471"
Andrew Andrews,Charlotte Hornets,"$543,471"
Yanick Moreira,Toronto Raptors,"$543,471"
Brady Heslip,Toronto Raptors,"$543,471"
E.J. Singler,Toronto Raptors,"$543,471"
Drew Crawford,Toronto Raptors,"$543,471"
Isaiah Cousins,Utah Jazz,"$543,471"
Kaleb Tarczewski,Oklahoma City Thunder,"$543,471"
Richard Solomon,Oklahoma City Thunder,"$543,471"
Nicolas Laprovittola,San Antonio Spurs,"$543,471"
Ryan Richards,San Antonio Spurs,"$543,471"
Gracin Bakumanya,Phoenix Suns,"$543,471"
Derek Cooke Jr.,Phoenix Suns,"$543,471"
Maurice Ndour,New York Knicks,"$543,471"
J.P. Tokoto,New York Knicks,"$543,471"
Egidijus Mockevicius,Brooklyn Nets,"$543,471"
Beau Beech,Brooklyn Nets,"$543,471"
Stefan Jankovic,Miami Heat,"$543,471"
Julian Jacobs,Los Angeles Lakers,"$543,471"
Zach Auguste,Los Angeles Lakers,"$543,471"
Nick Zeisloft,Golden State Warriors,"$543,471"
Elgin Cook,Golden State Warriors,"$543,471"
Scott Wood,Golden State Warriors,"$543,471"
Cameron Jones,Golden State Warriors,"$543,471"
Nikola Jovanovic,Detroit Pistons,"$543,471"
Trey Freeman,Detroit Pistons,"$543,471"
Ben Bentil,Dallas Mavericks,"$543,471"
Jameel Warney,Dallas Mavericks,"$543,471"
Keith Hornsby,Dallas Mavericks,"$543,471"
D'Vauntes Smith-Rivera,Chicago Bulls,"$543,471"
Thomas Walkup,Chicago Bulls,"$543,471"
J.J. Avila,Chicago Bulls,"$543,471"
Quincy Ford,New Orleans Pelicans,"$543,471"
Jonathan Holmes,Boston Celtics,"$543,471"
Cat Barber,Atlanta Hawks,"$543,471"
Brandan Wright,Houston Rockets,"$490,461"
Joe Johnson,Houston Rockets,"$473,835"
Toney Douglas,Memphis Grizzlies,"$379,159"
C.J. Williams,LA Clippers,"$375,000"
Derrick Rose,Minnesota Timberwolves,"$290,951"
Lamar Patterson,Atlanta Hawks,"$246,956"
Wade Baldwin IV,Portland Trail Blazers,"$229,892"
Larry Sanders,Cleveland Cavaliers,"$207,722"
Giorgios Papagiannis,Portland Trail Blazers,"$185,397"
Shaquille Harrison,Phoenix Suns,"$175,000"
Travis Wear,Los Angeles Lakers,"$148,318"
Ray McCallum,Charlotte Hornets,"$121,112"
Manny Harris,Dallas Mavericks,"$115,344"
Tim Quarterman,Houston Rockets,"$96,406"
Aaron Harrison,Dallas Mavericks,"$91,442"
Marquis Teague,Memphis Grizzlies,"$74,186"
Mike Tobey,Charlotte Hornets,"$67,135"
MarShon Brooks,Memphis Grizzlies,"$60,283"
Jordan Crawford,New Orleans Pelicans,"$58,190"
Justin Harper,Philadelphia 76ers,"$57,672"
Alonzo Gee,Denver Nuggets,"$57,672"
Nigel Hayes,Sacramento Kings,"$55,296"
David Stockton,Utah Jazz,"$44,495"
Jonathan Gibson,Boston Celtics,"$44,495"
Pierre Jackson,Dallas Mavericks,"$31,969"
Andre Ingram,Los Angeles Lakers,"$13,824"
Aaron Jackson,Houston Rockets,"$4,608"
Amile Jefferson,Boston Celtics,"$4,608"
